Time (sec), PosCmd (X) (mm), PosCmd (Z) (mm), PosCmd (msShut_ext) (deg), PosFbk (X) (mm), PosFbk (Z) (mm), PosFbk (msShut_ext) (deg), PosErr (X) (mm), PosErr (Z) (mm), PosErr (msShut_ext) (deg), VelCmd (X) (mm/msec), VelCmd (Z) (mm/msec), VelCmd (msShut_ext) (deg/msec), VelFbk (X) (mm/msec), VelFbk (Z) (mm/msec), VelFbk (msShut_ext) (deg/msec), VelErr (X) (mm/msec), VelErr (Z) (mm/msec), VelErr (msShut_ext) (deg/msec), CurCmd (X), CurCmd (Z), CurCmd (msShut_ext), CurFbk (X), CurFbk (Z), CurFbk (msShut_ext), CurErr (X), CurErr (Z), CurErr (msShut_ext), Ain 1 (X), Program Counter (T01)
1.112, -0.061, 1.41431252125941, 62.9999999999984, -0.061, 1.412, 63.0900000000019, 0, 0.00231252125941433, -0.090000000003461, 0, -0.0102480901217637, 6.52835502239687E-05, 0, -0.01, -0.135000000000004, 0, -0.000248090121763653, 0.135065283550228, 0.0899304375052452, -0.0960159972310066, 0.213600963354111, 0.0795062780380249, -0.0776961296796799, -0.00652312207967043, 0.0104241594672203, -0.0183198675513268, 0.220124085433781, 0.0036208713427186, 1466
1.113, -0.061, 1.4040644311379, 62.9999999999984, -0.061, 1.401, 62.9100000000019, 0, 0.00306443113789942, 0.0899999999965443, 0, -0.0102480901215149, 0, 0, -0.011, -0.180000000000005, 0, 0.000751909878485094, 0.180000000000005, 0.0895723029971123, -0.0565188750624657, 0.189230442047119, 0.0835990086197853, -0.0865909457206726, 0.158562958240509, 0.00597329437732697, 0.0300720706582069, 0.0306674838066101, 0.00381151586771011, 1466
1.114, -0.061, 1.39381634101639, 63.0000000000019, -0.062, 1.391, 62.7750000000019, 0.001, 0.00281634101639452, 0.225000000000007, 0, -0.0102480901215049, 3.45835360349166E-12, -0.001, -0.01, -0.135000000000004, 0.001, -0.000248090121504902, 0.135000000003462, -0.0185926370322704, -0.083873562514782, 0.121029913425446, 0.0825784057378769, -0.0632331445813179, 0.181653916835785, -0.101171042770147, -0.0206404179334641, -0.0606240034103394, 0.00368581712245941, 1466
1.115, -0.061, 1.3835682508949, 63.0000000000019, -0.061, 1.381, 62.7300000000019, 0, 0.00256825089490076, 0.270000000000008, 0, -0.0102480901214938, 0, 0.001, -0.01, -0.0450000000000013, -0.001, -0.00024809012149376, 0.0450000000000013, 0.176415666937828, -0.101664140820503, 0.0710055381059647, 0.0584016144275665, -0.0861077383160591, 0.0662714913487434, 0.118014052510262, -0.0155564025044441, 0.00473404675722122, 0.00379981007426977, 1466
1.116, -0.061, 1.37332016077342, 63.0000000000019, -0.061, 1.371, 62.7750000000019, 0, 0.00232016077341723, 0.225000000000007, 0, -0.0102480901214835, 0, 0, -0.01, 0.0450000000000013, 0, -0.000248090121483529, -0.0450000000000013, 0.105341002345085, -0.119488477706909, -0.0714586079120636, 0.107520788908005, -0.124527029693127, 0.0662714913487434, -0.00217978656291962, 0.0050385519862175, -0.137730099260807, 0.00391407357528806, 1466
1.117, -0.061, 1.36307207065194, 63.0000000000019, -0.061, 1.36, 62.8200000000019, 0, 0.00307207065194302, 0.180000000000005, 0, -0.0102480901214742, 0, 0, -0.011, 0.0450000000000013, 0, 0.000751909878525794, -0.0450000000000013, 0.0855365246534348, 0.00436992850154638, -0.0629817545413971, 0.0942181423306465, -0.0739006027579308, 0.029597969725728, -0.00868161767721176, 0.0782705312594771, -0.0925797242671251, 0.00362015934661031, 1466
1.118, -0.061, 1.35282398053048, 63.0000000000019, -0.061, 1.349, 62.8650000000019, 0, 0.00382398053047768, 0.135000000000004, 0, -0.0102480901214653, 0, 0, -0.011, 0.0450000000000013, 0, 0.000751909878534661, -0.0450000000000013, 0.0899311900138855, 0.0106657287105918, -0.0700018480420113, 0.091979943215847, -0.0422961823642254, -0.00306088849902153, -0.00204875320196152, 0.0529619110748172, -0.0669409595429897, 0.00366992270573974, 1466
1.119, -0.061, 1.34257589040902, 63.0000000000019, -0.061, 1.339, 62.9100000000019, 0, 0.00357589040902099, 0.0900000000000027, 0, -0.0102480901214567, 0, 0, -0.01, 0.0450000000000013, 0, -0.000248090121456698, -0.0450000000000013, 0.0894916653633118, 5.5443961173296E-05, -0.0775550007820129, 0.0899322926998138, -0.0276996660977602, 0.00654495088383555, -0.000440627336502075, 0.0277551100589335, -0.0840999516658485, 0.00389049155637622, 1466
1.12, -0.061, 1.33232780028757, 63.0000000000019, -0.061, 1.329, 62.9550000000019, 0, 0.00332780028757134, 0.0450000000000013, 0, -0.0102480901214497, 0, 0, -0.01, 0.0450000000000013, 0, -0.00024809012144965, -0.0450000000000013, 0.0894992649555206, -0.0532948970794678, -0.0854750126600266, 0.0889091044664383, -0.0300832092761993, -0.0165437590330839, 0.000590160489082336, -0.0232116878032684, -0.0689312536269426, 0.00368411070667207, 1466
1.121, -0.061, 1.32207971016613, 63.0000000000019, -0.061, 1.319, 63.0000000000019, 0, 0.00307971016612714, 0, 0, -0.0102480901214442, 0, 0, -0.01, 0.0450000000000013, 0, -0.000248090121444193, -0.0450000000000013, 0.0895046070218086, -0.0515686273574829, -0.0335085093975067, 0.0907625705003738, -0.0376695059239864, 0.00655953027307987, -0.00125796347856522, -0.0138991214334965, -0.0400680396705866, 0.00398573838174343, 1466
