1.5314e+04
1.5307e+04
1.5297e+04
1.5281e+04
1.5272e+04
1.5276e+04
1.5284e+04
1.5286e+04
1.5288e+04
1.5296e+04
1.5299e+04
1.5292e+04
1.5281e+04
1.5270e+04
1.5264e+04
1.5264e+04
1.5262e+04
1.5259e+04
1.5260e+04
1.5256e+04
1.5245e+04
1.5242e+04
1.5255e+04
1.5266e+04
1.5264e+04
1.5250e+04
1.5236e+04
1.5233e+04
1.5238e+04
1.5239e+04
1.5234e+04
1.5232e+04
1.5239e+04
1.5251e+04
1.5260e+04
1.5264e+04
1.5264e+04
1.5256e+04
1.5238e+04
1.5222e+04
1.5222e+04
1.5232e+04
1.5240e+04
1.5238e+04
1.5233e+04
1.5227e+04
1.5221e+04
1.5217e+04
1.5220e+04
1.5229e+04
1.5240e+04
1.5243e+04
1.5230e+04
1.5213e+04
1.5208e+04
1.5215e+04
1.5220e+04
1.5213e+04
1.5207e+04
1.5207e+04
1.5205e+04
1.5201e+04
1.5199e+04
1.5199e+04
1.5197e+04
1.5192e+04
1.5189e+04
1.5195e+04
1.5197e+04
1.5192e+04
1.5189e+04
1.5189e+04
1.5192e+04
1.5199e+04
1.5202e+04
1.5203e+04
1.5198e+04
1.5184e+04
1.5170e+04
1.5165e+04
1.5171e+04
1.5177e+04
1.5175e+04
1.5175e+04
1.5185e+04
1.5199e+04
1.5200e+04
1.5195e+04
1.5185e+04
1.5172e+04
1.5162e+04
1.5166e+04
1.5180e+04
1.5190e+04
1.5189e+04
1.5186e+04
1.5188e+04
1.5189e+04
1.5183e+04
1.5175e+04
1.5173e+04
1.5170e+04
1.5164e+04
1.5165e+04
1.5169e+04
1.5164e+04
1.5160e+04
1.5164e+04
1.5168e+04
1.5169e+04
1.5174e+04
1.5180e+04
1.5178e+04
1.5170e+04
1.5161e+04
1.5153e+04
1.5147e+04
1.5141e+04
1.5134e+04
1.5124e+04
1.5118e+04
1.5122e+04
1.5129e+04
1.5135e+04
1.5141e+04
1.5146e+04
1.5149e+04
1.5153e+04
1.5158e+04
1.5154e+04
1.5140e+04
1.5123e+04
1.5110e+04
1.5101e+04
1.5099e+04
1.5104e+04
1.5113e+04
1.5122e+04
1.5124e+04
1.5124e+04
1.5126e+04
1.5128e+04
1.5129e+04
1.5130e+04
1.5125e+04
1.5112e+04
1.5098e+04
1.5089e+04
1.5093e+04
